id,Latitude,Longitude
OLS,31.41769981,-110.8479996
MCF,27.84930038,-82.52120209
BLV,38.5452,-89.835197
OPF,25.90699959,-80.27839661
DRT,29.37420082,-100.927002
RSW,26.53619957,-81.75520325
AKN,58.67679977,-156.6490021
MUI,40.43479919,-76.56939697
JHM,20.96290016,-156.6730042
JFK,40.63980103,-73.77890015
HST,25.48859978,-80.38359833
RAL,33.95190048,-117.4449997
FLV,39.36830139,-94.91470337
WAL,37.94020081,-75.46640015
HMN,32.85250092,-106.1070023
NXX,40.19979858,-75.14820099
CYS,41.15570068,-104.8119965
SCK,37.89419937,-121.237999
CHS,32.89860153,-80.04049683
RNO,39.49909973,-119.7679977
KTN,55.35559845,-131.7140045
YIP,42.23789978,-83.53040314
VBG,34.73730087,-120.5839996
BHM,33.56290054,-86.75350189
NEL,40.03329849,-74.353302
LSV,36.23619843,-115.0339966
RIV,33.88069916,-117.2590027
MOD,37.62580109,-120.9540024
SMF,38.69540024,-121.5910034
UGN,42.42219925,-87.86789703
COS,38.80580139,-104.7009964
BUF,42.94049835,-78.73220062
SKY,41.4333992,-82.65229797
PAE,47.90629959,-122.2819977
MUO,43.043598,-115.872002
CDC,37.70100021,-113.098999
BDL,41.93889999,-72.68319702
MFE,26.17580032,-98.23860168
NGU,36.93759918,-76.28929901
CEF,42.19400024,-72.53479767
LBB,33.66360092,-101.822998
ORD,41.97859955,-87.90480042
BCT,26.37849998,-80.10769653
FAI,64.81510162,-147.8560028
NYG,38.50170135,-77.30529785
CVS,34.38280106,-103.3219986
NGF,21.45050049,-157.7680054
OFF,41.11830139,-95.91249847
GKN,62.1548996,-145.4570007
ART,43.9919014,-76.021698
PSP,33.82970047,-116.5070038
AMA,35.2193985,-101.7060013
FOD,42.55149841,-94.19259644
BAD,32.50180054,-93.66269684
FOE,38.95090103,-95.66359711
COT,28.45669937,-99.22029877
ILM,34.27059937,-77.90260315
BTR,30.53319931,-91.14959717
TYR,32.35409927,-95.40239716
BWI,39.17539978,-76.66829681
HBR,34.991317,-99.051313
LNY,20.78560066,-156.951004
AEX,31.32740021,-92.54979706
WSD,32.34149933,-106.4029999
CDB,55.20610046,-162.7250061
TUL,36.19839859,-95.88809967
SIT,57.04710007,-135.3619995
ISP,40.79520035,-73.10019684
MSP,44.88199997,-93.22180176
ILG,39.67869949,-75.60649872
DUT,53.90010071,-166.5440063
MSY,29.99340057,-90.25800323
PWM,43.64619827,-70.30930328
OKC,35.39310074,-97.60070038
ALB,42.74829865,-73.80169678
VDZ,61.13389969,-146.2480011
LFI,37.082901,-76.36049652
SNA,33.67570114,-117.8679962
CBM,33.64379883,-88.44380188
TMB,25.64789963,-80.43280029
NTU,36.8207016,-76.03350067
GUS,40.64810181,-86.15209961
CPR,42.90800095,-106.4639969
VPS,30.4832,-86.525398
SEM,32.34389877,-86.9878006
EYW,24.55610085,-81.75959778
CLT,35.2140007,-80.94309998
LAS,36.08010101,-115.1520004
MCO,28.42939949,-81.30899811
FLO,34.1853981,-79.72389984
GTF,47.48199844,-111.3710022
YNG,41.26070023,-80.67910004
FBK,64.83750153,-147.6139984
MMV,45.19440079,-123.1360016
WRB,32.64009857,-83.59190369
BKK,13.68109989,100.7470016
NAH,3.683209896,125.5279999
\N,-2.558039904,120.3239975
\N,-2.531199932,121.3580017
TTR,-3.044739962,119.8219986
KDI,-4.081610203,122.4179993
SBG,5.874129772,95.33969879
\N,-7.346600056,108.2460022
\N,-7.615769863,111.4339981
MLG,-7.926559925,112.7149963
\N,-6.293169975,106.5699997
BDO,-6.900629997,107.5759964
CBN,-6.756140232,108.5400009
JOG,-7.788179874,110.4319992
CXP,-7.645060062,109.0339966
PCB,-6.336959839,106.7649994
SRG,-6.97273,110.375
BTH,1.121029973,104.1190033
TJQ,-2.74571991,107.7549973
PGK,-2.162199974,106.1389999
TNJ,0.922683001,104.5319977
SIQ,-0.479189008,104.5790024
BDJ,-3.442359924,114.7630005
\N,-3.412410021,115.9950027
PKN,-2.705199957,111.6729965
PKY,-2.225130081,113.9430008
MOF,-8.640649796,122.2369995
ENE,-8.849289894,121.6610031
RTG,-8.597009659,120.4769974
KOE,-10.17160034,123.6709976
LBJ,-8.486660004,119.8889999
BPN,-1.268270016,116.8939972
TRK,3.326667,117.569444
SRI,-0.484530985,117.1569977
\N,-0.092973001,117.4530029
AMI,-8.560709953,116.0950012
BMU,-8.539649963,118.6869965
WGP,-9.669219971,120.302002
SUB,-7.379829884,112.7870026
SOC,-7.516089916,110.7570038
ICN,37.46910095,126.4509964
CNX,18.76679993,98.96260071
CEI,19.95229912,99.88289642
NST,8.539620399,99.94470215
NAK,14.94950008,102.3130035
KOP,17.38380051,104.6429977
UBP,15.25129986,104.8700027
KKC,16.46660042,102.7839966
THS,17.23800087,99.81819916
DPS,-8.748169899,115.1669998
ATH,37.93640137,23.94449997
NGO,34.85839844,136.8049927
UKB,34.63280106,135.223999
PUW,46.7439,-117.110001
LWS,46.37450027,-117.0149994
ELM,42.15990067,-76.89160156
ITH,42.49100113,-76.45839691
MRY,36.5870018,-121.8430023
SBA,34.42620087,-119.8399963
DAB,29.179899,-81.058098
LPX,56.51750183,21.09690094
RIX,56.92359924,23.97109985
SQQ,55.89390182,23.39500046
HLJ,56.0705986,23.55809975
KUN,54.96390152,24.08480072
\N,54.87979889,23.88150024
PLQ,55.97320175,21.09390068
VNO,54.63410187,25.28580093
PNV,55.72940063,24.46080017
\N,40.12210083,44.46500015
\N,41.04850006,44.33720016
EVN,40.14730072,44.39590073
LWN,40.75040054,43.85929871
ASA,13.07180023,42.64500046
ASM,15.29189968,38.91070175
MSW,15.67000008,39.37009811
GZA,31.24640083,34.27610016
BUS,41.61029816,41.59970093
KUT,42.17670059,42.48260117
TBS,41.6692009,44.95470047
RIY,14.66259956,49.375
TAI,13.68599987,44.13909912
HOD,14.75300026,42.97629929
ADE,12.8295002,45.02880096
AXK,14.55130005,46.82619858
AAY,16.19169998,52.17499924
SAH,15.47630024,44.21969986
BHN,14.78199959,45.7201004
SCT,12.63070011,53.90579987
\N,18.71929932,50.8368988
FMM,47.98880005,10.23950005
NAV,38.7719,34.5345
EZE,-34.8222,-58.5358
EBL,36.23759842,43.96319962
EMD,-23.56749916,148.1790009
HEW,37.893299,23.726101
KIX,34.4272995,135.2440033
TAG,9.664079666,123.8529968
JAV,69.24320221,-51.05709839
JCH,68.82281555,-51.17344737
JEG,68.72180176,-52.78469849
PMI,39.55170059,2.738810062
DRW,-12.41469955,130.8769989
URT,9.132599831,99.13559723
TKA,62.32049942,-150.0939941
GZM,36.027199,14.2728
HVN,41.26369858,-72.88680267
AVL,35.43619919,-82.54180145
GSO,36.09780121,-79.93730164
FSD,43.58200073,-96.74189758
AYQ,-25.1861,130.975998
MHT,42.93259811,-71.43569946
APF,26.15259933,-81.77529907
RDN,5.76527977,103.0070038
SDF,38.1744,-85.736
CHO,38.1385994,-78.45290375
ROA,37.32550049,-79.97540283
LEX,38.03649902,-84.60590363
EVV,38.03699875,-87.53240204
ABQ,35.04019928,-106.6090012
BZN,45.77750015,-111.1529999
BIL,45.80770111,-108.5429993
BTM,45.95479965,-112.4970016
TVC,44.74140167,-85.5821991
FRS,16.91379929,-89.86640167
BHB,44.45000076,-68.3615036
RKD,44.06010056,-69.09919739
JAC,43.6072998,-110.737999
RFD,42.19540024,-89.09719849
DME,55.40879822,37.90629959
SYX,18.30290031,109.4120026
MFN,-44.6733017,167.9230042
LJG,26.68000031,100.2460022
GSP,34.89569855,-82.21890259
BMI,40.47710037,-88.91590118
GPT,30.40730095,-89.07009888
AZO,42.23490143,-85.55210114
TOL,41.58679962,-83.80780029
FWA,40.97850037,-85.19509888
DEC,39.83459854,-88.86569977
CID,41.88470078,-91.71080017
LSE,43.879002,-91.256699
CWA,44.77759933,-89.66680145
PIA,40.66419983,-89.69329834
ATW,44.2580986,-88.51909637
RST,43.90829849,-92.5
CMI,40.03919983,-88.27809906
MHK,39.14099884,-96.67079926
KGC,-35.71390152,137.5209961
HVB,-25.31889915,152.8800049
DLU,25.649401,100.319
MZV,4.04832983,114.8050003
SSH,27.97730064,34.39500046
FKL,41.37789917,-79.86039734
NBO,-1.319239974,36.92779922
SEU,-2.458060026,34.82249832
FTE,-50.2803,-72.053101
ARM,-30.52809906,151.6170044
GJT,39.12239838,-108.5270004
SGU,37.03638889,-113.5103056
DWH,30.0618,-95.55280304
S46,28.42970085,-96.44439697
SRQ,27.39539909,-82.55439758
BDA,32.36399841,-64.67870331
VNY,34.20980072,-118.4899979
MLI,41.44850159,-90.50749969
PFN,30.212099,-85.6828
HIR,-9.42800045,160.0549927
PPT,-17.55369949,-149.6069946
INU,-0.547458,166.919006
FUN,-8.525,179.195999
OVB,55.01259995,82.65070343
\N,55.88949966,10.61369991
XKH,19.45000076,103.1579971
BIS,46.77270126,-100.7460022
TEX,37.9538002,-107.9079971
INC,38.481899,106.009003
HGN,19.30130005,97.97579956
RAP,44.04529953,-103.0569992
CLD,33.12829971,-117.2799988
FNT,42.9654007,-83.74359894
DVO,7.125520229,125.6460037
FNC,32.69789886,-16.77449989
STM,-2.424721956,-54.78583145
KOS,10.57970047,103.637001
YOA,64.69889832,-110.6149979
NPE,-39.465801,176.869995
LEV,-17.71109962,178.7590027
LXA,29.29780006,90.91190338
RDD,40.50899887,-122.2929993
EUG,44.12459946,-123.211998
IDA,43.51459885,-112.0709991
MFR,42.37419891,-122.8730011
KBZ,-42.42499924,173.6049957
RDM,44.2541008,-121.1500015
PCN,-41.34609985,173.9559937
WDH,-22.4799,17.4709
YWH,48.42498589,-123.3888674
\N,50.59999847,-127.5830002
TNA,36.85720062,117.2160034
CZX,31.919701,119.778999
YBP,28.80055556,104.545
TJM,57.1896019,65.32430267
CAK,40.91609955,-81.44219971
HSV,34.6371994,-86.77510071
PKB,39.3451004,-81.43920135
MGM,32.30059814,-86.39399719
TRI,36.47520065,-82.40740204
PAH,37.06079865,-88.77380371
JIB,11.54730034,43.15950012
HAK,19.93490028,110.4589996
MFA,-7.917478,39.668502
PGA,36.92610168,-111.447998
UII,16.1131,-86.880302
FCA,48.3105011,-114.2559967
MBS,43.53290176,-84.07959747
BGM,42.20869827,-75.97979736
BGW,33.26250076,44.23460007
NNT,18.80789948,100.7829971
ROI,16.11680031,103.7740021
BFV,15.22949982,103.2529984
TDX,12.27460003,102.3190002
BLH,33.61920166,-114.7170029
\N,33.78559875,42.44120026
\N,33.33810043,43.5970993
\N,33.94020081,44.36159897
CRK,15.18599987,120.5599976
SDK,5.900899887,118.0589981
LXG,20.96699905,101.4000015
ODY,20.6826992,101.9940033
SHE,41.63980103,123.4830017
MNI,16.79140091,-62.19329834
PSG,56.80170059,-132.9450073
LYA,34.74110031,112.3880005
XUZ,34.059056,117.555278
MWQ,20.16559982,94.94139862
KHM,25.98830032,95.67440033
DLI,11.75,108.3669968
VKG,9.958029972,105.1323795
CAH,9.177667,105.177778
VCL,15.40330029,108.7060013
TBB,13.04959965,109.3339996
PYY,19.37199974,98.43699646
BWK,43.28570175,16.67970085
NSI,3.722559929,11.5532999
CKY,9.57689,-13.612
AAH,50.82305527,6.186388969
FKB,48.77939987,8.080499649
SFB,28.77759933,-81.23750305
JST,40.31610107,-78.83390045
LUA,27.68689919,86.72969818
BHP,27.1473999,87.05079651
LDN,27.25309944,86.66999817
JMO,28.780426,83.723
NGX,28.64139938,84.08920288
PPL,27.51778688,86.58445358
RUM,27.30349922,86.55039978
DNP,28.11109924,82.29419708
RUK,28.62700081,82.19499969
JUM,29.27420044,82.19329834
TPJ,27.3509,87.69525
TMI,27.31500053,87.19329834
SKH,28.58600044,81.63600159
IMK,29.97109985,81.81890106
DOP,28.98570061,82.81909943
BJH,29.53899956,81.18540192
DHI,28.75329971,80.58190155
MWX,34.991406,126.382814
JTY,36.57989883,26.37579918
JIK,37.68270111,26.3470993
JKL,36.9632988,26.94059944
MLO,36.69689941,24.4769001
JNX,37.08110046,25.36809921
PAS,37.020495,25.113195
KZS,36.14170074,29.57640076
RMF,25.5571003,34.58369827
NRN,51.60240173,6.142169952
USU,12.12150002,120.0999985
BXU,8.9515,125.4788
DPL,8.601983499,123.3418751
LAO,18.17810059,120.5319977
LGP,13.1575,123.735
OZC,8.178509712,123.8420029
CEB,10.30749989,123.9789963
NOE,53.63305664,7.190278053
JUI,53.68111038,7.055832863
BPS,-16.43860054,-39.08089828
\N,-6.34664011,-39.29380035
PMW,-10.29150009,-48.35699844
CLV,-17.72529984,-48.60749817
MSO,46.91630173,-114.0910034
BKQ,-24.42779922,145.4290009
BDB,-24.90390015,152.3190002
GCN,35.95240021,-112.1470032
SGR,29.62229919,-95.65650177
HIS,-20.0599,148.8834
APA,39.57009888,-104.848999
CVN,34.42509842,-103.0790024
FST,30.91570091,-102.9160004
LVS,35.65420151,-105.1419983
IWS,29.81819916,-95.67259979
LHX,38.04970169,-103.5090027
LRU,32.28939819,-106.9219971
BKD,32.71900177,-98.89099884
TPL,31.15250015,-97.40779877
OZA,30.73530006,-101.2030029
KDM,0.488130987,72.99690247
LAK,68.223297,-135.00599
YWJ,65.21109772,-123.435997
ZFN,64.90969849,-125.572998
YGH,66.24079895,-128.651001
TAH,-19.45509911,169.223999
YPC,69.36083812,-124.07547
SRZ,-17.81159973,-63.17150116
SAB,17.64500046,-63.22000122
EGE,39.64260101,-106.9179993
SKN,68.5788269,15.03341675
CGF,41.56510162,-81.48639679
MFD,40.82139969,-82.51660156
CSG,32.5163002,-84.93890381
LAW,34.56769943,-98.41660309
FNL,40.4518013,-105.0110016
FLG,35.13850021,-111.6709976
TVL,38.89390182,-119.9950027
TWF,42.48180008,-114.487999
MVY,41.39310074,-70.61430359
CON,43.20270157,-71.50229645
GON,41.33010101,-72.04509735
STC,45.54660034,-94.05989838
BPE,39.666389,119.058889
GTR,33.45029831,-88.59140015
GOJ,56.23009872,43.7840004
HQM,46.97119904,-123.9369965
ERI,42.08312701,-80.17386675
HYA,41.66930008,-70.28040314
SDX,34.84859848,-111.788002
MGW,39.64289856,-79.91629791
CRW,38.37310028,-81.59320068
AVP,41.33850098,-75.7233963
BJI,47.50939941,-94.93370056
THG,-24.4939003,150.576004
FGI,-13.84869957,-171.7400055
BNK,-28.83390045,153.5619965
FAR,46.92070007,-96.81580353
MKC,39.12319946,-94.59279633
RBE,13.72999954,106.9869995
GCC,44.34889984,-105.5390015
TOF,56.38029861,85.20829773
PHY,16.6760006,101.1949997
CJM,10.71119976,99.36170197
JZH,32.85333333,103.6822222
SWA,23.552,116.5033
\N,49.04639816,2.353060007
GEO,6.498549938,-58.2541008
AGT,-25.454516,-54.842682
OGL,6.806280136,-58.10589981
KAI,5.172754765,-59.49148178
DNH,40.16109848,94.80919647
AOI,43.616299,13.3623
CPO,-27.2968998,-70.4131012
TCP,29.58779907,34.77809906
LYB,19.66699982,-80.09999847
BJV,37.25059891,27.66430092
TBJ,36.97999954,8.876939774
SAW,40.89860153,29.30920029
SCE,40.84930038,-77.84870148
BME,-17.94470024,122.2320023
NTL,-32.79499817,151.8339996
\N,63.55609894,-20.13750076
KLU,46.642502,14.3377
HFT,70.67970276,23.66860008
HVG,71.00969696,25.98360062
MEH,71.02970123,27.82670021
VDS,70.06529999,29.84469986
IKA,35.41609955,51.15219879
MHD,36.23519897,59.64099884
UIK,58.13610077,102.5650024
MEI,32.33259964,-88.75189972
SPI,39.84410095,-89.67790222
CEZ,37.3030014,-108.6279984
HDN,40.48120117,-107.2180023
GUP,35.51110077,-108.7890015
LBL,37.0442009,-100.9599991
LAA,38.06969833,-102.6880035
GLD,39.37060165,-101.6989975
COD,44.52019882,-109.0240021
HOV,62.18000031,6.074100018
ISC,49.91329956,-6.291669846
SGF,37.24570084,-93.38860321
NVK,68.43689728,17.38669968
BVG,70.87139893,29.03420067
FBU,59.89580154,10.6171999
NSK,69.31109619,87.3321991
AAQ,45.0021019,37.34730148
JLN,37.15179825,-94.49829865
ABE,40.65209961,-75.44080353
XNA,36.281898,-94.306801
GUW,47.12189865,51.82139969
KZO,44.70690155,65.59249878
SBN,41.70869827,-86.31729889
BKA,55.61719894,38.06000137
ARH,64.60030365,40.71670151
RTW,51.56499863,46.04669952
NUX,66.06939697,76.52030182
NOJ,63.18330002,75.26999664
SCO,43.86009979,51.09199905
UCT,63.56689835,53.80469894
USK,66.00469971,57.36719894
PEX,65.12110138,57.13079834
NNM,67.63999939,53.12189865
PKV,57.78390121,28.39559937
KGP,62.19039917,74.53379822
KJA,56.17290115,92.49330139
KGF,49.67079926,73.33439636
\N,55.09170151,82.90670013
URJ,60.10329819,64.8266983
IWA,56.93939972,40.94079971
CGQ,43.99620056,125.6849976
KIJ,37.95589828,139.1210022
JON,16.72859955,-169.5339966
SMD,41.14339828,-85.15280151
ACV,40.97809982,-124.1090012
OAJ,34.82920074,-77.61209869
TCL,33.22060013,-87.61139679
DBQ,42.40200043,-90.70950317
\N,22.28937149,114.152153
ATD,-8.87333,161.011002
AKS,-8.702569962,160.6820068
BAS,-6.990745,155.886656
FRE,-8.1075,159.576996
MBU,-9.74750042,159.8390045
IRA,-10.44970036,161.897995
SCZ,-10.72029972,165.7949982
MUA,-8.327969551,157.2630005
GZO,-8.097780228,156.8639984
MNY,-7.416940212,155.5650024
RNL,-11.53390026,160.0630035
RUS,-9.86166954,160.8249969
VAO,-7.585559845,158.7310028
KGE,-7.3305,157.585
RBV,-8.168060303,157.6430054
BUA,-5.422319889,154.6730042
CMU,-6.024290085,144.970993
DAU,-9.086759567,143.2079926
GUR,-10.3114996,150.3339996
PNP,-8.80453968,148.3090057
HKN,-5.462170124,150.4049988
UNG,-6.125710011,141.2819977
KRI,-7.424379826,144.2500763
KMA,-7.963610172,145.7709961
KVG,-2.579400063,150.8079987
MDU,-6.14774,143.656998
MAS,-2.06189,147.423996
MXH,-6.363329887,143.2380066
MIS,-10.6892004,152.8379974
TIZ,-5.84499979,142.947998
TBG,-5.278610229,141.2259979
RAB,-4.340459824,152.3800049
VAI,-2.6926,141.3028
WBM,-5.643300056,143.8950043
LLU,60.46445,-45.56917
CNP,70.74310303,-22.65049934
JFR,61.99219894,-49.66249847
JGO,69.25118199,-53.51487637
JJU,60.71568416,-46.02991864
JSU,65.41249847,-52.93939972
JNN,60.14188398,-45.23297668
JNS,60.91728273,-46.05992317
NAQ,77.48860168,-69.38870239
JHS,66.95130157,-53.72930145
JUV,72.79019928,-56.13059998
JQA,70.73419952,-52.69620132
GRY,66.5458,-18.0173
THO,66.21849823,-15.3355999
VPN,65.72059631,-14.85060024
YWS,50.14360046,-122.9489975
YAA,52.45249939,-125.3030014
YWM,52.56689835,-55.78469849
YFX,52.37279892,-55.6739006
YHA,52.52809906,-56.28609848
YRG,54.17969894,-58.45750046
YCK,67.0392,-126.08
YLE,63.13169861,-117.2460022
SUR,52.70859909,-88.54190063
YAX,53.8492012,-89.57939911
WNN,52.89390182,-89.28919983
YNO,52.49000168,-92.97109985
XBE,53.96559906,-91.02719879
KIF,53.01250076,-89.8553009
YOG,51.65859985,-85.90170288
YHP,52.11330032,-94.25559998
YKU,53.80559921,-78.91690063
ZTB,50.67440033,-59.38359833
ZLT,50.8307991,-58.9756012
YAC,51.72719955,-91.82440186
YAG,48.65420151,-93.43969727
XKS,53.52470016,-88.64279938
YKG,60.02719879,-69.99919891
YAT,52.92750168,-82.43190002
\N,50.29439926,-96.01000214
YBE,59.56140137,-108.4810028
YBX,51.4435997,-57.18529892
YRF,53.68280029,-57.04190063
YCS,63.34690094,-90.73110199
YDP,56.54919815,-61.68030167
YER,56.01890182,-87.67610168
YFA,52.20140076,-81.69689941
YFH,51.56190109,-87.90779877
YMN,55.07690048,-59.18640137
YGB,49.69419861,-124.5179977
YGO,54.55889893,-94.49140167
YGT,69.36470032,-81.81610107
YGW,55.2818985,-77.76529694
YGX,56.35749817,-94.71060181
YGZ,76.42610168,-82.90920258
YQC,61.04639816,-69.61779785
CXH,49.29439926,-123.1110001
YNS,51.69110107,-76.13559723
YHO,55.44829941,-60.22859955
YHR,50.46889877,-59.63669968
YIK,62.41730118,-77.9253006
YIV,53.85720062,-94.6536026
AKV,60.8185997,-78.14859772
YKQ,51.47330093,-78.75830078
YPJ,59.29669952,-69.59970093
YLC,62.84999847,-69.88330078
YLH,52.1955986,-87.93419647
YSG,46.09640121,-70.71469879
XGR,58.71139908,-65.99279785
YMH,52.30279922,-55.84719849
YMT,49.77190018,-74.52809906
YUD,56.53609848,-76.51830292
YNC,53.01060104,-78.83110046
YNE,53.95830154,-97.84420013
YNL,58.27669907,-104.0820007
YOH,54.93330002,-95.27890015
YPH,58.47190094,-78.07689667
YPM,51.81969833,-93.97329712
YPO,54.98809814,-85.44329834
YPW,49.83420181,-124.5
YQD,53.97140121,-101.0910034
YQN,50.18280029,-86.6964035
YRA,64.1160965,-117.3099976
YRL,51.06689835,-93.79309845
YSF,59.25030136,-105.8410034
YSK,56.53779984,-79.24669647
YST,53.84560013,-94.85189819
YTL,53.81779861,-89.89689636
YVZ,52.65579987,-94.06140137
YWP,52.9593934,-87.37486839
YXN,62.24000168,-92.59809875
YZG,62.1794014,-75.66719818
ZAC,56.08940125,-96.08920288
ILF,56.06140137,-95.61389923
ZBF,47.62969971,-65.73889923
ZEM,52.22639847,-78.52249908
ZFD,59.33440018,-107.1819992
ZGI,54.83969879,-94.07859802
ZJN,52.12060165,-101.2360001
ZKE,52.28250122,-81.67780304
MSA,53.44139862,-91.76280212
ZMT,54.02750015,-132.125
ZPB,53.89110184,-92.1964035
ZRJ,52.9435997,-91.31279755
ZSJ,53.06420135,-93.3443985
ZTM,55.86560059,-92.08139801
ZUM,53.56190109,-64.10639954
ZWL,58.10689926,-103.1719971
BLJ,35.7521019,6.308589935
CBH,31.64570045,-2.269860029
BMW,21.375,0.923888981
ELU,33.51139832,6.776790142
KMS,6.714560032,-1.590819955
HDF,53.87870026,14.15229988
HEI,54.15333176,8.901666641
HGL,54.18527985,7.915832996
SJY,62.69210052,22.83230019
NQT,52.91999817,-1.079169989
DSA,53.48053781,-1.010656357
CAL,55.43719864,-5.686389923
EOI,59.19060135,-2.772219896
FIE,59.53580093,-1.628059983
NRL,59.36750031,-2.434439898
PPW,59.35169983,-2.900279999
SOY,59.15530014,-2.641390085
NDY,59.25030136,-2.576669931
LWK,60.19219971,-1.243610024
WRY,59.35029984,-2.950000048
LEQ,50.10279846,-5.670559883
PZE,50.128101,-5.51845
VLY,53.24810028,-4.535339832
BRR,57.02280045,-7.443059921
CFN,55.0442009,-8.340999603
\N,53.35219955,-6.48611021
CNL,57.50350189,10.22939968
LKN,68.15249634,13.6093998
OSY,64.47219849,11.57859993
MQN,66.36389923,14.30140018
RVK,64.83830261,11.14610004
RET,67.52780151,12.10330009
SDN,61.83000183,6.105830193
SOG,61.156101,7.13778
SVJ,68.24330139,14.66919994
SOJ,69.78679657,20.95940018
VAW,70.35540009,31.04490089
VRY,67.654555,12.727257
BZG,53.09680176,17.97769928
LCJ,51.72190094,19.3980999
OSD,63.19440079,14.50030041
HFS,60.02009964,13.57890034
KSD,59.44469833,13.33740044
TYF,60.1576004,12.99129963
AGH,56.29610062,12.84710026
SQO,64.96089935,17.69659996
HMV,65.80609894,15.08279991
VTS,57.35779953,21.5442009
QRA,-26.24250031,28.15119934
MQP,-25.38319969,31.10560036
AAM,-24.81809998,31.54459953
MBD,-25.79840088,25.54800034
GNZ,-21.69249916,21.65810013
ORP,-21.26670074,25.31669998
SWX,-18.37389946,21.83259964
TLD,-22.18919945,29.12689972
DIS,-4.20635,12.6599
CIP,-13.55830002,32.58720016
SLI,33.79000092,-118.052002
YVA,-11.71080017,43.2439003
WAQ,-18.70127324,44.61492062
JVA,-18.80500952,45.2734673
BMD,-19.68670082,44.54190063
MXT,-18.04999924,44.03300095
TVA,-17.85008346,44.92046714
WTA,-17.47610092,43.97280121
WTS,-18.75967656,46.05406523
WAM,-17.79537761,48.44258308
WPB,-15.58428647,47.62358665
\N,-13.645705,48.459427
DWB,-16.10169042,45.35883665
WMP,-16.07226934,47.64416456
TTS,28.61499977,-80.69450378
WMA,-15.83304941,48.83328438
MJA,-21.42610525,44.31650877
CBT,-12.4792,13.4869
DUE,-7.400889874,20.81850052
VPE,-17.0435009,15.68379974
MSZ,-15.26119995,12.14680004
KOU,-1.184610009,12.44130039
MJL,-1.84513998,11.05669975
TCH,-2.849999905,11.0170002
VPY,-19.15130043,33.42900085
SRH,9.144439697,18.37439919
CMK,-14.30690002,35.13249969
LUD,-26.68740082,15.24289989
OND,-17.878201,15.9526
OMD,-28.58469963,16.44669914
SWP,-22.66189957,14.56809998
ERS,-22.61219978,17.08040047
BOA,-5.854000092,13.06400013
MAT,-5.799610138,13.44040012
INO,-1.947219968,18.28580093
NIO,-2.717499971,17.68470001
KRZ,-1.434999943,19.02400017
BSU,1.224720001,19.78890038
TSH,-6.438330173,20.79470062
LJA,-3.417000055,23.45000076
PFR,-4.329919,20.590124
GMZ,28.02960014,-17.21459961
BTE,7.532420158,-12.51889992
KBS,7.944399834,-11.76099968
KEN,7.891290188,-11.17660046
OXB,11.89480019,-15.65369987
SMW,26.7318,-11.6847
VIL,23.7183,-15.932
ESU,31.39749908,-9.681670189
EUN,27.151699,-13.2192
NDR,34.98880005,-3.028209925
RAI,14.92450047,-23.49349976
SFL,14.88500023,-24.47999954
BCO,5.78287,36.562
BEI,9.386389732,34.52190018
DSE,11.08250046,39.71139908
DEM,8.553999901,34.85800171
GDE,5.935130119,43.57860184
GOR,8.1614,35.5529
ABK,6.734000206,44.25299835
MTF,6.9571,35.5547
TIE,7.2024,35.415
ALU,11.9582,50.748
BSA,11.27530003,49.1493988
MGQ,2.01444006,45.30469894
GLK,6.780829906,47.45470047
BUO,9.5275,45.5549
AAC,31.07329941,33.83580017
ATZ,27.04649925,31.01199913
ASV,-2.645050049,37.25310135
LKG,4.204120159,34.34820175
MYD,-3.229310036,40.10169983
NYK,-0.062398899,37.041008
SRX,31.06349945,16.59499931
TOB,31.861,23.907
MJI,32.89410019,13.27600002
LAQ,32.7887001,21.96430016
ATB,17.71034431,34.05701828
UYL,12.05350018,24.95619965
PZU,19.43359947,37.23410034
BKZ,-1.332,31.8212
TKQ,-4.8862,29.6709
LDI,-9.851110458,39.75780106
MUZ,-1.503,33.8021
SHY,-3.6093,33.5035
TBO,-5.07638979,32.83330154
RUA,3.049999952,30.91699982
ULU,2.805560112,32.27180099
DIU,20.71310043,70.9210968
ABR,45.44910049,-98.42179871
ABY,31.53549957,-84.19450378
AHN,33.94860077,-83.32630157
ALM,32.83990097,-105.9909973
ALO,42.55709839,-92.40029907
ALW,46.09489822,-118.288002
APN,45.0780983,-83.56030273
ATY,44.91400146,-97.15470123
BFD,41.80310059,-78.64009857
BFF,41.87400055,-103.5960007
BKW,37.78730011,-81.12419891
BQK,31.25880051,-81.46649933
BRL,40.78319931,-91.12550354
CEC,41.78020096,-124.2369995
CGI,37.22529984,-89.57080078
CIU,46.25080109,-84.47239685
CKB,39.29660034,-80.22810364
CLM,48.12020111,-123.5
CMX,47.16839981,-88.4890976
DDC,37.76340103,-99.96559906
DUJ,41.17829895,-78.8986969
EAU,44.86579895,-91.48429871
EKO,40.82490158,-115.7919998
EWB,41.67610168,-70.95690155
FAY,34.99119949,-78.88030243
GGW,48.21250153,-106.6149979
GRI,40.96749878,-98.30960083
HOT,34.47800064,-93.09619904
HTS,38.36669922,-82.55799866
KIO,5.644515038,169.1195068
IRK,40.09349823,-92.54489899
JMS,46.92969894,-98.67819977
LAR,41.31209946,-105.6750031
LBE,40.27590179,-79.40480042
LBF,41.12620163,-100.6839981
LEB,43.62609863,-72.30419922
LMT,42.15610123,-121.7330017
LNS,40.12170029,-76.2960968
